92	3
92	13
92	15
92	16
92	26
92	37
92	46
92	66
92	72
92	74
92	76
92	80
92	81
92	98
92	106
92	110
93	1
93	2
93	4
93	10
93	15
93	21
93	26
93	31
93	59
93	73
93	96
93	97
93	101
93	104
93	108
93	113
94	15
94	31
94	35
94	38
94	42
94	44
94	59
94	60
94	61
94	62
94	70
94	71
94	73
94	87
94	104
94	116
95	6
95	17
95	24
95	29
95	38
95	49
95	62
95	64
95	67
95	70
95	80
95	89
95	98
95	103
95	111
95	116
96	9
96	15
96	19
96	22
96	31
96	32
96	39
96	44
96	55
96	60
96	65
96	83
96	89
96	93
96	99
96	112
97	9
97	13
97	15
97	19
97	24
97	46
97	52
97	55
97	60
97	69
97	78
97	93
97	99
97	100
97	117
97	122
98	4
98	7
98	28
98	34
98	38
98	45
98	49
98	50
98	52
98	66
98	86
98	92
98	95
98	114
98	122
98	128
99	11
99	13
99	14
99	18
99	29
99	34
99	53
99	55
99	61
99	84
99	96
99	97
99	102
99	104
99	111
99	128
100	8
100	11
100	18
100	19
100	21
100	25
100	31
100	34
100	47
100	53
100	77
100	97
100	101
100	113
100	119
100	122
101	9
101	10
101	16
101	19
101	20
101	28
101	37
101	40
101	73
101	82
101	84
101	85
101	87
101	93
101	100
101	122
102	8
102	11
102	12
102	33
102	34
102	37
102	64
102	70
102	74
102	77
102	85
102	99
102	107
102	108
102	117
102	126
103	7
103	9
103	23
103	25
103	30
103	42
103	51
103	52
103	62
103	75
103	80
103	95
103	109
103	112
103	114
103	125
104	3
104	9
104	39
104	41
104	47
104	59
104	61
104	62
104	80
104	84
104	91
104	93
104	94
104	99
104	120
104	122
105	7
105	10
105	23
105	25
105	29
105	33
105	43
105	53
105	55
105	76
105	78
105	109
105	114
105	118
105	121
105	126
106	1
106	3
106	6
106	8
106	13
106	18
106	32
106	40
106	47
106	52
106	56
106	73
106	76
106	80
106	92
106	112
107	1
107	5
107	7
107	10
107	42
107	43
107	45
107	55
107	66
107	74
107	85
107	102
107	108
107	112
107	117
107	123
108	12
108	13
108	16
108	17
108	36
108	43
108	58
108	63
108	64
108	75
108	77
108	85
108	89
108	93
108	102
108	107
109	4
109	6
109	7
109	16
109	18
109	21
109	22
109	57
109	67
109	70
109	88
109	103
109	105
109	113
109	123
109	124
110	2
110	4
110	8
110	15
110	26
110	36
110	37
110	55
110	66
110	67
110	84
110	90
110	92
110	118
110	124
110	128
111	5
111	7
111	24
111	57
111	58
111	68
111	73
111	77
111	79
111	88
111	95
111	99
111	112
111	117
111	119
111	125
112	6
112	7
112	24
112	35
112	41
112	80
112	84
112	96
112	103
112	106
112	107
112	111
112	115
112	123
112	124
112	126
113	8
113	12
113	13
113	18
113	21
113	26
113	31
113	53
113	61
113	73
113	87
113	93
113	100
113	109
113	117
113	127
114	1
114	2
114	32
114	47
114	66
114	74
114	76
114	82
114	83
114	86
114	98
114	103
114	105
114	115
114	120
114	128
115	2
115	19
115	25
115	50
115	58
115	62
115	63
115	71
115	72
115	89
115	90
115	112
115	114
115	119
115	120
115	127
116	21
116	24
116	50
116	54
116	58
116	63
116	64
116	68
116	71
116	86
116	87
116	94
116	95
116	119
116	123
116	125
117	7
117	12
117	16
117	36
117	42
117	45
117	57
117	58
117	75
117	81
117	97
117	102
117	107
117	111
117	113
117	126
118	10
118	14
118	16
118	17
118	36
118	42
118	60
118	63
118	70
118	77
118	79
118	87
118	91
118	105
118	110
118	126
119	4
119	20
119	22
119	24
119	30
119	50
119	66
119	70
119	80
119	88
119	100
119	111
119	115
119	116
119	122
119	127
120	6
120	14
120	17
120	22
120	25
120	30
120	48
120	51
120	62
120	67
120	69
120	104
120	114
120	115
120	123
120	124
121	5
121	6
121	12
121	13
121	29
121	38
121	42
121	43
121	72
121	73
121	77
121	91
121	105
121	123
121	125
121	128
122	11
122	13
122	18
122	28
122	34
122	44
122	46
122	53
122	88
122	97
122	98
122	100
122	101
122	104
122	119
122	128
123	12
123	19
123	22
123	41
123	64
123	69
123	70
123	71
123	82
123	91
123	107
123	109
123	112
123	116
123	120
123	121
124	5
124	6
124	22
124	25
124	29
124	33
124	55
124	56
124	58
124	64
124	73
124	109
124	110
124	112
124	120
124	125
125	7
125	14
125	30
125	44
125	51
125	53
125	66
125	71
125	79
125	90
125	103
125	111
125	116
125	121
125	124
125	128
126	16
126	17
126	29
126	34
126	51
126	55
126	71
126	73
126	75
126	86
126	88
126	102
126	105
126	112
126	117
126	118
127	3
127	4
127	8
127	27
127	28
127	32
127	37
127	50
127	66
127	70
127	76
127	86
127	90
127	113
127	115
127	119
128	2
128	4
128	11
128	28
128	40
128	43
128	45
128	83
128	90
128	98
128	99
128	110
128	114
128	121
128	122
128	125
